0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.9080473699074723,0.9014576046268907,0.9018058612184447,0.9297891115212482,0.9127314898071641,0.8379491923186473,0.752729383835004,0.6678673136791267,0.5792101335677284,0.4948659433678673,0.40770023705034025,0.31860115010721707,0.23336417892837819,0.14728756051321495,0.059972101070134176,0.0,0.0424246746134983,0.12932773501229217,0.21327459452041947,0.301151131141065,0.39042980999721194,0.47971661991787345,0.5689936249034497,0.6567672140533685,0.7407605956154049,0.8293672186173826,0.9134913108576488,0.9289964650777223,0.8833893589129247,0.8403149337157536,0.7951302503318824,0.7449342779492738,0.6971814776397292,0.7015135501095802,0.7544702709120741,0.817927514065748,0.8795597752147906,0.9151102501324249,0.9100103121453123,0.9110381986456064,0.9188014915132987,0.9127460484106837,0.9209874522037194,0.9482221746447257,0.9201865669788813,0.8412689704429896,0.7569228038996756,0.6698009849176876,0.5856442571056784,0.49693258556460357,0.41079932660586155,0.3256051808686971,0.23649005807767504,0.14726569001252238,0.06816484747526202,0.07524304247377706,0.1537810747854939,0.24250998641421678,0.33179582614807607,0.4208519160213507,0.505714915879607,0.5911377933401529,0.668140661928508,0.743048378742724,0.8289634280152893,0.9022688163195844,0.9294476664110043,0.8873069517888232,0.8409275146428012,0.7922131246735014,0.7417708018596421,0.6937947523851618,0.6908836107933769,0.7424509976141236,0.8065988191703186,0.8700577119677289,0.912269450758936,0.9145965760558772,0.9034558677048754,0.9091970197211965,0.9069768868058266,0.8960220410212141,0.9119287683047599,0.9219671625163051,0.8657210229129126,0.783488944855518,0.6971544168124737,0.6097659525042167,0.5256048847920916,0.4369477019760815,0.35368951043945357,0.2728197049365039,0.1839976003624793,0.09777977392521414,0.018303703455195997,0.007556059079622868,0.08176613788552439,0.1678538453968516,0.25705506908709047,0.34356265265407143,0.4221623159374592,0.5074693715672762,0.5920613360517444,0.6810452127692224,0.7703306224812332,0.8588236207255382,0.9220314223507717,0.895439808312162,0.8503001848364706,0.8089544769974462,0.7612219485993941,0.7078072932868269,0.676680161708678,0.7095809208344734,0.771144473981455,0.8349437324899656,0.8874999242771187,0.9039924754020601,0.8948072259747517,0.9008257955310881,0.9071836461217879,0.9020461608782293,0.9148146840536517,0.9386214805232285,0.9019236674328708,0.8213066657435768,0.7345759120731419,0.6491027995027907,0.5633143650136627,0.4759152553537858,0.391781195101017,0.30308787686396893,0.21689952125383133,0.13180590110258927,0.050789819163255756,0.048198579746290326,0.1243459790259075,0.21285637359757642,0.3021290585482503,0.3897664649482761,0.473818032797987,0.5625157382095565,0.6518014581109017,0.7410882680315622,0.8303738578810482,0.9189426328509191,0.9874428402560989,0.9598311150717218,0.8778382417062691,0.7922979962733245,0.7096663988101619,0.6283209475609348,0.5428403165740874,0.5278246515895317,0.6076566219221167,0.6941719411773937,0.7789746727391238,0.8656774781122261,0.9396633024497578,0.9684938563998475,0.947178637771871,0.9258774640827905,0.9332887977031132,0.9265923125460589,0.9178119233843172,0.9247612125285836,0.9194421440995038,0.8777998510988221,0.8153632370104325,0.7525947650450446,0.7103882327204432,0.7385828710975673,0.790511749360324,0.8358324412348908,0.8776746907335824,0.9260088470337986,0.9879733290926882,0.9918082812767535,0.9192180943488337,0.8314306003227254,0.7434090502013384,0.6595131127345966,0.5720963996862563,0.5299790907844748,0.5975389700052873,0.6812529206035647,0.7685145177287485,0.8523076686712168,0.9303529244313935,0.9536529521163819,0.9331173633112921,0.9256681532656477,0.9369017664300372,0.9335861365653177,0.9333980810829765,0.941996410541269,0.9296695239296644,0.8793999080965307,0.81522186191556,0.7529803146545917,0.7117772880838464,0.7398588312425238,0.7917953988659896,0.8401833682433231,0.8874694470717541,0.9351685253251685,0.9970325165919816,0.9989627664343805,0.9268812994639035,0.8406318176267993,0.7515294734922087,0.666690095653437,0.6181780326980457,0.677254884742889,0.7616532448286517,0.850559196899727,0.9330522511607664,0.9722511056782803,0.9569080663179357,0.934228974465912,0.9427769495818576,0.9390822894708513,0.9293040704734301,0.9370121456599594,0.9339698927635893,0.8940363171212162,0.8322756644278029,0.7705708221110652,0.7239089620322838,0.746164021094865,0.7975216997018197,0.8434052239724792,0.8873202233993387,0.9368142856144142,1.0,0.9976849789649034,0.9228021063189837,0.8367781462608821,0.7518252950885094,0.6627530668158927,0.5734663022844217,0.48418043076871026,0.3969804008579621,0.3694593779110445,0.4452215889597613,0.5344455293858505,0.6237311440111,0.7124098522008406,0.7964151520732745,0.8813383726529107,0.9457447823153782,0.9539378174587831,0.9261062931801309,0.9229381816067379,0.927849683195102
